#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [253,253] Werte
# TSCO.L_Close [253,253] Werte
# BP.L_Close [253,253] Werte
# BG.L_Close [253,253] Werte
# MGGT.L_Close [253,253] Werte
# AGK.L_Close [253,253] Werte
# RIO.L_Close [253,253] Werte
# SBRY.L_Close [253,253] Werte
# TLW.L_Close [253,253] Werte
# CCL.L_Close [253,253] Werte
# VOD.L_Close [253,253] Werte
# SVT.L_Close [253,253] Werte
# BLT.L_Close [253,253] Werte
# REX.L_Close [253,253] Werte
# MKS.L_Close [253,253] Werte
# ANTO.L_Close [253,253] Werte
# AZN.L_Close [253,253] Werte
# UU.L_Close [253,253] Werte
# SSE.L_Close [253,253] Werte
# RDSB.L_Close [253,253] Werte
# BA.L_Close [253,253] Werte
# AAL.L_Close [253,253] Werte
# MRW.L_Close [253,253] Werte
# NG.L_Close [253,253] Werte
# MNDI.L_Close [253,253] Werte
# BT-A.L_Close [253,253] Werte
# CNA.L_Close [253,253] Werte
# EZJ.L_Close [253,253] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1323676800000.0000	152.2000	391.5000	444.5500	1324.5000	348.2000	1812.0030	3119.0000	292.7000	1328.0000	2175.0000	98.4720	1473.0000	3794.0000	342.8000	312.3000	1156.0000	2920.5000	599.0000	1260.0000	2325.0000	275.3000	2347.0000	314.1000	604.5000	442.0000	189.6000	285.1000	376.0000	
1313737200000.0000	147.8000	370.2500	389.9000	1220.0000	311.9000	1693.9980	3431.5000	296.4000	946.0000	1742.0000	90.9660	1407.0000	3720.0000	340.4000	325.3000	1183.0000	2731.5000	571.5000	1214.0000	1890.5000	253.5000	2238.5000	279.8000	590.5000	492.1000	162.1000	295.3000	324.5000	
1312441200000.0000	173.8000	370.2000	420.5000	1300.0000	364.0000	1738.9990	3796.5000	288.5000	1074.0000	1912.0000	95.7140	1441.0000	4026.0000	368.5000	330.5000	1214.0000	2714.0000	588.5000	1300.0000	2010.0000	271.6000	2610.0000	290.0000	599.5000	531.5000	194.3000	302.9000	321.6000	
1309330800000.0000	225.7000	397.7500	449.3500	1350.0000	379.1000	1883.0000	4412.0000	328.4000	1244.0000	2413.0000	94.0650	1463.0000	4809.0000	381.1000	361.6000	1365.0000	3086.5000	598.5000	1398.0000	2176.0000	317.4000	3015.0000	293.9000	608.0000	610.0000	198.6000	324.9000	357.9000	
1304924400000.0000	243.6000	404.1000	454.5000	1435.5000	354.5000	1763.0030	4135.5000	349.2000	1350.0000	2556.0000	96.7380	1466.0000	4812.0000	389.8000	392.2000	1203.0000	3100.5000	613.0000	1308.0000	2206.5000	323.7000	3017.0000	303.0000	614.5000	601.0000	197.0000	303.5000	346.8000	
1308034800000.0000	211.3000	407.3000	440.5000	1366.0000	357.9000	1911.0030	4144.0000	326.8000	1301.0000	2238.0000	91.4200	1453.0000	4620.0000	386.4000	368.1000	1257.0000	3129.5000	606.0000	1374.0000	2155.5000	315.1000	2902.5000	295.2000	594.0000	609.0000	200.4000	326.0000	355.2000	
1319785200000.0000	177.2000	405.4500	467.2000	1424.0000	391.1000	1727.9960	3620.0000	303.7000	1445.0000	2351.0000	99.1260	1534.0000	4204.0000	352.8000	329.2000	1255.0000	3053.5000	607.5000	1345.0000	2283.0000	286.2000	2462.0000	301.3000	622.5000	488.4000	187.9000	301.4000	367.6000	
1295596800000.0000	267.0000	400.0000	497.3000	1313.0000	358.0000	1419.0000	4243.0000	370.6000	1330.0000	2980.0000	99.9220	1401.0000	4786.0000	339.5000	368.0000	1411.0000	2963.5000	550.0000	1217.0000	2138.0000	349.6000	3091.0000	264.1000	542.0000	489.8000	174.6000	326.5000	382.0000	
1315378800000.0000	143.9000	374.7000	386.5000	1293.5000	327.6000	1892.0020	3697.0000	293.5000	1171.0000	1979.0000	92.8140	1473.0000	4072.0000	338.6000	313.8000	1329.0000	2855.0000	601.5000	1296.0000	2077.0000	275.1000	2475.5000	289.4000	632.5000	525.5000	169.8000	298.3000	334.3000	
1322208000000.0000	154.6000	384.2000	425.4000	1245.0000	365.5000	1738.0000	3032.0000	286.0000	1252.0000	2003.0000	94.6050	1497.0000	3519.0000	330.8000	307.6000	1044.0000	2755.0000	600.0000	1254.0000	2171.0000	255.8000	2221.5000	311.2000	631.5000	415.0000	177.2000	286.6000	361.4010	
1310972400000.0000	178.2000	395.0000	456.0000	1381.0000	369.2000	1969.0030	4308.0000	314.2000	1260.0000	2185.0000	89.4300	1427.0000	4575.0000	369.9000	352.2000	1381.0000	3015.0000	581.0000	1410.0000	2218.5000	296.9000	2902.5000	293.5000	598.5000	608.0000	187.6000	318.5000	301.0000	
1320912000000.0000	156.0000	400.1500	448.6500	1379.5000	369.7000	1771.9980	3419.0000	296.7000	1337.0000	2146.0000	101.1450	1576.0000	3913.0000	327.7000	322.6000	1159.0000	2843.0000	617.0000	1308.0000	2240.0000	272.9000	2383.5000	317.8000	612.0000	453.7000	188.4000	297.2000	341.5000	
1298534400000.0000	236.5000	401.9000	493.0000	1481.0000	334.9000	1388.9960	4170.0000	372.2000	1389.0000	2685.0000	98.5290	1451.0000	4721.0000	356.7000	347.8000	1348.0000	2945.0000	581.0000	1218.0000	2190.0000	325.5000	3178.5000	279.2000	566.0000	535.0000	176.0000	333.6000	354.8010	
1318316400000.0000	162.5000	407.0000	405.8500	1307.5000	356.9000	1692.9980	3261.5000	294.7000	1397.0000	2130.0000	98.1030	1565.0000	3824.0000	323.7000	327.9000	1077.0000	3004.0000	618.5000	1342.0000	2152.0000	281.1000	2391.0000	297.9000	640.0000	506.0000	180.3000	307.6000	364.0000	
1294128000000.0000	255.7000	433.1000	492.9000	1330.5000	373.0000	1485.9970	4502.0000	383.9000	1308.0000	3096.0000	96.6520	1486.0000	5107.0000	338.8000	374.4000	1622.0000	2990.0000	597.5000	1239.0000	2159.5000	342.3000	3407.0000	271.3000	568.0000	527.5000	185.0000	332.1000	457.6000	
1297238400000.0000	244.1000	394.5000	476.4500	1472.0000	364.5000	1511.9990	4659.0000	391.2000	1403.0000	2975.0000	102.4250	1469.0000	5016.0000	365.8000	373.1000	1456.0000	3034.5000	570.0000	1167.0000	2135.0000	350.9000	3297.5000	279.1000	561.0000	512.0000	186.0000	333.8000	389.1000	
1302159600000.0000	234.8000	394.0000	474.9000	1544.0000	344.8000	1695.9970	4385.0000	335.5000	1463.0000	2442.0000	100.9460	1440.0000	5034.0000	371.0000	356.9000	1453.9300	2931.0000	591.0000	1283.0000	2251.5000	335.0000	3219.0000	279.1000	590.0000	596.0000	189.3000	319.6000	336.5410	
1323849600000.0000	149.4000	386.3500	440.9500	1328.0000	339.5000	1798.0020	3035.5000	288.6000	1328.0000	2134.0000	99.0690	1467.0000	3671.0000	338.9000	308.0000	1120.0000	2915.0000	591.0000	1251.0000	2330.5000	268.7000	2279.5000	316.9000	605.5000	427.1000	187.0000	281.6000	373.6000	
1317020400000.0000	151.3000	371.4000	384.7000	1144.0000	318.8000	1699.0040	2964.5000	270.9000	1290.0000	2056.0000	92.4150	1494.0000	3494.0000	306.9000	327.0000	950.0000	2783.5000	601.5000	1281.0000	1999.5000	271.6000	2264.0000	287.1000	623.5000	482.7000	171.0000	292.6000	353.0000	
1309503600000.0000	226.8000	401.1500	459.6500	1427.5000	382.1000	1943.9950	4532.0000	328.9000	1252.0000	2457.0000	93.3250	1494.0000	4919.0000	395.0000	367.6000	1420.0000	3124.0000	610.5000	1398.0000	2238.0000	318.9000	3102.0000	295.0000	615.5000	639.0000	199.9000	325.9000	361.5000	
1297065600000.0000	245.0000	402.1000	481.4500	1440.0000	364.2000	1489.9980	4625.0000	390.1000	1417.0000	2927.0000	100.9750	1452.0000	5083.0000	368.9000	359.8000	1495.0000	2957.0000	575.0000	1169.0000	2169.0000	341.2000	3411.0000	277.5000	552.0000	532.0000	184.7000	330.6000	395.0000	
1305097200000.0000	245.1000	412.0000	448.0000	1367.0000	361.5000	1788.0000	4184.0000	357.1000	1348.0000	2590.0000	96.5100	1507.0000	4812.0000	391.9000	399.2000	1189.0000	3142.5000	623.5000	1351.0000	2205.0000	335.1000	2991.0000	301.7000	627.5000	607.5000	201.9000	311.7000	357.1000	
1308207600000.0000	213.9000	397.3500	433.9000	1327.5000	355.6000	1865.9970	4080.0000	324.7000	1249.0000	2200.0000	90.9940	1431.0000	4550.0000	376.7000	362.1000	1215.0000	3032.0000	595.5000	1356.0000	2111.5000	312.6000	2811.0000	295.2000	589.0000	595.5000	195.9000	318.7000	347.7000	
1300690800000.0000	232.7000	384.3500	464.6000	1481.5000	336.0000	1544.0040	4057.5000	357.5000	1377.0000	2530.0000	100.0930	1437.0000	4609.0000	364.9000	342.0000	1367.0000	2854.5000	579.5000	1235.0000	2178.0000	325.1000	3061.5000	278.0000	578.0000	565.0000	181.4000	327.8000	343.1000	
1303801200000.0000	236.1000	406.7000	464.2000	1535.0000	358.4000	1710.0030	4405.5000	341.3000	1450.0000	2366.0000	98.3590	1475.0000	5120.0000	384.5000	383.4000	1396.0000	3068.0000	620.5000	1339.0000	2293.0000	329.4000	3132.0000	291.4000	607.0000	588.0000	193.3000	333.0000	340.4000	
1315551600000.0000	141.6000	368.8500	378.0000	1269.5000	316.4000	1875.0030	3564.0000	285.7000	1413.0000	1925.0000	92.1310	1454.0000	3922.0000	329.5000	314.5000	1289.0000	2796.5000	592.0000	1275.0000	2046.0000	272.5000	2404.0000	299.8000	622.0000	522.5000	165.8000	292.5000	310.3000	
1311145200000.0000	184.8000	392.3500	472.0000	1397.0000	377.3000	1995.9960	4420.5000	313.1000	1273.0000	2234.0000	91.1640	1441.0000	4729.0000	378.1000	352.2000	1423.0000	3032.5000	584.5000	1423.0000	2244.5000	302.2000	2974.0000	293.7000	600.5000	618.5000	194.3000	328.0000	310.1000	
1318489200000.0000	159.9000	404.7000	405.8000	1313.0000	361.6000	1687.0020	3283.5000	295.3000	1360.0000	2149.0000	98.7280	1549.0000	3820.0000	321.9000	330.1000	1078.0000	2982.0000	608.5000	1343.0000	2176.0000	282.1000	2305.5000	301.3000	635.0000	503.0000	181.0000	309.8000	360.0000	
1294300800000.0000	256.8000	429.9500	496.9000	1311.5000	379.0000	1474.0010	4437.0000	387.3000	1321.0000	3150.0000	99.9220	1463.0000	5034.0000	343.8000	388.2000	1537.0000	3026.0000	597.0000	1220.0000	2117.0000	350.9000	3309.5000	268.2000	579.5000	519.5000	185.4000	335.0000	455.0010	
1297411200000.0000	243.6000	395.0500	475.7500	1524.0000	367.0000	1520.0020	4623.5000	388.5000	1452.0000	2983.0000	102.3680	1441.0000	5050.0000	375.0000	368.0000	1459.0000	3020.5000	573.0000	1181.0000	2124.5000	356.5000	3421.5000	276.7000	572.5000	528.0000	185.3000	344.6000	385.0000	
1324022400000.0000	154.4000	382.9000	445.7500	1320.5000	340.9000	1817.0000	3060.0000	287.7000	1329.0000	2150.0000	99.2400	1465.0000	3687.0000	340.8000	307.7000	1172.0000	2913.0000	592.0000	1254.0000	2343.0000	272.4000	2298.5000	315.7000	613.5000	439.2000	189.9000	283.8000	379.6000	
1317193200000.0000	155.7000	381.0000	399.9000	1262.5000	329.2000	1744.9950	3057.0000	274.4000	1316.0000	2051.0000	94.8040	1530.0000	3598.0000	312.7000	330.0000	990.0000	2861.0000	613.5000	1305.0000	2017.0000	270.4000	2340.5000	285.3000	629.0000	496.1000	173.8000	296.2000	355.0000	
1314082800000.0000	148.8000	377.2000	396.0500	1250.5000	314.5000	1754.9990	3426.0000	302.9000	946.5000	1750.0000	93.6380	1434.0000	3780.0000	345.1000	327.9000	1206.0000	2832.5000	579.5000	1244.0000	1964.0000	258.8000	2234.0000	285.7000	596.5000	494.5000	162.8000	303.4000	317.8000	
1312786800000.0000	162.3000	361.9000	403.0500	1189.0000	338.0000	1627.9990	3387.5000	280.4000	951.5000	1823.0000	92.4440	1415.0000	3692.0000	347.5000	325.7000	1136.0000	2595.0000	560.0000	1237.0000	1894.5000	256.0000	2365.0000	280.8000	575.5000	504.5000	169.8000	294.8000	325.4000	
1305270000000.0000	250.0000	419.0500	442.2000	1322.0000	362.0000	1810.9960	4093.0000	362.8000	1330.0000	2633.0000	95.2880	1497.0000	4680.0000	394.5000	398.4000	1142.0000	3193.5000	622.0000	1335.0000	2148.0000	339.2000	2917.5000	304.3000	619.5000	606.0000	196.1000	317.3000	354.6000	
1320130800000.0000	161.4000	398.0000	444.0000	1331.5000	371.9000	1675.9990	3252.5000	290.3000	1345.0000	2158.0000	97.7050	1483.0000	3830.0000	332.8000	312.0000	1114.0000	2960.0000	594.0000	1328.0000	2230.5000	271.4000	2244.5000	301.1000	616.0000	448.1000	180.6000	291.5000	343.1000	
1295942400000.0000	270.3000	399.0000	497.0000	1326.5000	359.7000	1410.0000	4290.0000	371.9000	1331.0000	2948.0000	102.0840	1424.0000	4789.0000	337.1000	361.4000	1390.0000	3029.0000	555.5000	1215.0000	2162.0000	351.6000	3075.0000	264.7000	547.0000	493.8000	176.2000	326.1000	380.0000	
1300863600000.0000	224.6000	380.1500	470.2500	1475.0000	334.3000	1516.9960	4128.0000	335.3000	1403.0000	2468.0000	99.2970	1419.0000	4650.0000	363.4000	345.5000	1391.0000	2834.0000	579.5000	1207.0000	2199.0000	318.8000	3117.0000	274.4000	585.0000	559.5000	180.4000	317.6000	327.9000	
1303974000000.0000	239.2000	403.5500	462.5500	1533.5000	359.0000	1787.0040	4360.0000	348.3000	1433.0000	2415.0000	97.5910	1501.0000	5049.0000	390.6000	388.0000	1367.0000	2990.0000	631.5000	1358.0000	2327.0000	327.9000	3120.5000	294.8000	614.0000	592.0000	195.8000	320.9000	348.0000	
1318834800000.0000	160.1000	406.1000	425.5500	1345.5000	362.4000	1728.9960	3302.0000	300.3000	1375.0000	2146.0000	98.6140	1524.0000	3820.0000	323.5000	334.9000	1078.0000	2973.0000	605.0000	1349.0000	2241.0000	282.6000	2304.0000	304.6000	638.0000	493.9000	181.1000	305.3000	354.1000	
1322553600000.0000	164.0000	398.3000	438.8000	1310.0000	373.6000	1840.9950	3138.5000	297.5000	1332.0000	2100.0000	96.5670	1536.0000	3672.0000	340.7000	318.2000	1084.0000	2840.5000	612.0000	1293.0000	2209.0000	261.2000	2308.5000	319.0000	641.0000	436.9000	185.4000	294.6000	371.1000	
1311318000000.0000	196.0000	397.4500	470.3500	1409.5000	396.5000	1993.9980	4421.5000	316.4000	1302.0000	2288.0000	93.5820	1451.0000	4746.0000	383.9000	361.1000	1422.0000	3054.0000	588.0000	1413.0000	2290.5000	305.0000	3025.0000	293.1000	610.0000	617.5000	198.0000	330.3000	368.0010	
1321257600000.0000	164.1000	402.7500	458.8000	1362.5000	385.5000	1788.9970	3423.0000	304.0000	1347.0000	2185.0000	103.9030	1583.0000	3941.0000	332.2000	330.9000	1175.0000	2899.0000	629.0000	1317.0000	2296.5000	285.8000	2448.0000	317.8000	624.5000	456.4000	191.9000	303.7000	366.0000	
1298880000000.0000	242.5000	404.2000	494.7000	1496.5000	338.2000	1447.0030	4309.5000	380.0000	1436.0000	2754.0000	99.1260	1487.0000	4867.0000	365.0000	346.4000	1407.0000	2996.0000	592.0000	1239.0000	2198.5000	328.9000	3333.5000	276.8000	571.0000	548.5000	182.2000	340.1000	357.5000	
1306911600000.0000	233.0000	418.5000	466.1500	1363.0000	364.0000	1881.9950	4255.0000	341.9000	1317.0000	2411.0000	91.8750	1505.0000	4784.0000	395.2000	386.4000	1309.0000	3185.0000	618.0000	1380.0000	2167.0000	329.5000	3016.5000	301.8000	596.0000	615.5000	201.7000	316.7000	363.8000	
1310022000000.0000	231.8000	407.1500	462.6000	1449.5000	386.7000	2009.9960	4595.0000	330.5000	1330.0000	2410.0000	94.5480	1497.0000	5043.0000	389.3000	376.6000	1491.0000	3160.0000	606.5000	1423.0000	2286.0000	315.0000	3181.0000	300.7000	617.5000	664.0000	203.4000	327.5000	349.9000	
1302505200000.0000	230.1000	395.2000	474.8000	1545.0000	347.5000	1651.0000	4528.0000	336.9000	1471.0000	2366.0000	100.6330	1440.0000	5263.0000	372.0000	359.5000	1485.0000	2966.5000	602.0000	1318.0000	2270.5000	339.0000	3339.5000	281.1000	590.0000	606.5000	190.8000	324.8000	322.3000	
1317366000000.0000	149.3000	378.0000	388.5000	1241.5000	334.9000	1628.9990	2888.5000	274.8000	1309.0000	2015.0000	94.5480	1541.0000	3476.0000	310.8000	314.6000	926.5000	2868.0000	624.0000	1295.0000	2012.0000	267.3000	2229.0000	290.5000	638.5000	473.7000	173.7000	297.7000	343.9000	
1314255600000.0000	151.0000	367.8000	386.1000	1218.5000	328.2000	1765.0020	3500.0000	296.0000	999.0000	1826.0000	92.6140	1432.0000	3888.0000	344.0000	316.1000	1206.0000	2818.0000	580.0000	1236.0000	1946.0000	260.6000	2301.5000	280.0000	589.5000	507.0000	163.5000	297.9000	327.3010	
1312959600000.0000	164.3000	360.0500	396.4000	1179.5000	328.7000	1695.9960	3416.5000	285.5000	974.0000	1792.0000	88.1790	1415.0000	3732.0000	344.2000	325.4000	1144.0000	2543.5000	572.0000	1193.0000	1901.5000	248.1000	2314.0000	277.0000	569.0000	490.5000	164.9000	287.3000	310.4000	
1309849200000.0000	227.3000	406.3000	459.3500	1451.5000	384.2000	1991.9970	4478.0000	334.2000	1301.0000	2440.0000	94.5760	1493.0000	4919.0000	394.3000	376.0000	1435.0000	3166.5000	609.5000	1417.0000	2250.0000	317.9000	3126.0000	300.4000	614.0000	654.0000	204.1000	328.2000	366.6000	
1308553200000.0000	214.0000	403.9000	429.6500	1311.0000	353.4000	1874.0010	4095.0000	323.6000	1242.0000	2192.0000	92.3020	1436.0000	4517.0000	366.8000	360.1000	1210.0000	3030.0000	600.0000	1365.0000	2120.5000	307.5000	2816.0000	294.8000	585.0000	590.5000	195.7000	317.1000	350.4010	
1320303600000.0000	164.7000	406.7000	456.7000	1387.0000	393.7000	1764.0030	3446.0000	302.1000	1415.0000	2215.0000	98.7570	1555.0000	3972.0000	345.8000	319.0000	1190.0000	2976.5000	619.5000	1357.0000	2242.0000	277.8000	2356.5000	307.1000	626.5000	467.4000	192.7000	299.3000	359.7000	
1296115200000.0000	271.9000	398.8000	486.4000	1392.0000	370.0000	1505.0000	4414.0000	376.0000	1351.0000	2930.0000	101.8280	1412.0000	4875.0000	337.5000	360.7000	1440.0000	3042.0000	556.5000	1178.0000	2193.5000	347.2000	3143.0000	266.0000	546.0000	526.0000	180.8000	325.4000	378.5000	
1301036400000.0000	226.0000	388.4500	483.5500	1533.0000	337.6000	1540.0020	4243.5000	346.0000	1415.0000	2481.0000	100.4060	1441.0000	4696.0000	369.4000	351.1000	1417.0000	2874.0000	587.5000	1231.0000	2258.0000	325.9000	3211.0000	273.7000	589.5000	582.0000	182.3000	321.8000	324.5000	
1319007600000.0000	158.5000	403.5500	436.9500	1358.0000	364.9000	1742.9970	3138.0000	302.1000	1434.0000	2187.0000	98.7000	1527.0000	3780.0000	325.6000	328.9000	1076.0000	2981.0000	612.5000	1343.0000	2277.5000	278.5000	2271.0000	302.9000	636.5000	482.5000	181.5000	306.3000	350.3000	
1315897200000.0000	138.1000	364.1000	381.6000	1236.5000	305.0000	1812.0030	3547.0000	276.9000	1385.0000	1986.0000	91.1070	1447.0000	3904.0000	322.1000	318.6000	1238.0000	2761.0000	584.0000	1267.0000	2041.5000	272.8000	2409.0000	293.0000	619.0000	522.0000	164.5000	292.5000	311.3000	
1322726400000.0000	165.2000	406.0000	454.3500	1350.5000	382.8000	1886.9950	3304.0000	303.2000	1388.0000	2189.0000	98.4720	1553.0000	3846.0000	342.9000	324.8000	1170.0000	2912.0000	623.5000	1318.0000	2267.0000	271.3000	2427.0000	322.9000	627.5000	451.0000	189.0000	301.7000	380.0000	
1321430400000.0000	160.1000	406.7000	464.2500	1363.5000	391.9000	1804.9970	3446.0000	300.4000	1378.0000	2145.0000	98.8990	1589.0000	3922.0000	325.1000	325.0000	1174.0000	2898.0000	632.0000	1303.0000	2321.5000	281.3000	2465.0000	317.2000	626.5000	444.6000	189.2000	294.8000	358.9000	
1299052800000.0000	231.1000	399.1500	484.5000	1451.0000	348.0000	1463.0000	4246.5000	369.5000	1411.0000	2604.0000	100.0080	1474.0000	4862.0000	360.5000	334.8000	1409.0000	2951.5000	592.0000	1212.0000	2138.5000	320.8000	3268.0000	278.1000	567.5000	537.5000	179.5000	332.0000	351.4000	
1307084400000.0000	227.6000	414.5500	454.3500	1342.0000	365.2000	1880.0040	4107.5000	339.7000	1314.0000	2373.0000	93.2120	1480.0000	4611.0000	390.0000	381.5000	1275.0000	3129.0000	610.0000	1380.0000	2135.5000	324.2000	2940.0000	301.1000	593.0000	604.0000	198.0000	314.1000	359.7000	
1294646400000.0000	254.9000	429.6500	486.3500	1325.0000	376.0000	1460.0040	4389.0000	389.3000	1350.0000	3097.0000	100.5480	1461.0000	4948.0000	350.0000	384.0000	1505.0000	2966.0000	592.0000	1219.0000	2137.5000	340.4000	3226.5000	271.0000	565.0000	504.0000	187.3000	333.8000	462.2000	
1297756800000.0000	242.2000	399.3000	486.2000	1514.5000	358.4000	1496.0010	4550.0000	389.0000	1427.0000	2930.0000	102.1120	1448.5000	5000.0000	365.2000	361.6000	1428.0000	3006.5000	573.5000	1183.0000	2111.5000	350.8000	3306.5000	280.0000	564.5000	540.5000	182.0000	339.8000	382.1000	
1302678000000.0000	231.8000	406.0000	464.2000	1497.0000	349.0000	1613.9980	4408.5000	342.1000	1413.0000	2436.0000	100.4060	1444.0000	5080.0000	377.0000	367.2000	1406.0000	3013.0000	607.0000	1325.0000	2227.5000	334.2000	3146.5000	285.2000	599.0000	580.0000	189.1000	327.1000	341.6010	
1305788400000.0000	239.2000	414.5000	447.9000	1388.0000	367.3000	1772.9980	4150.0000	343.0000	1332.0000	2575.0000	98.2450	1515.0000	4742.0000	386.9000	399.9000	1201.0000	3189.5000	626.5000	1327.0000	2164.5000	340.8000	2960.5000	305.3000	622.5000	607.5000	196.4000	322.1000	360.2000	
1324368000000.0000	157.4000	387.9500	444.0000	1331.0000	350.3000	1970.0030	3096.0000	292.9000	1347.0000	2130.0000	99.1260	1467.0000	3676.0000	344.0000	309.5000	1183.0000	2905.0000	591.0000	1243.0000	2355.0000	277.5000	2328.5000	318.0000	607.0000	442.3000	189.2000	284.6000	385.0000	
1301382000000.0000	228.3000	386.4500	466.5500	1542.0000	341.8000	1544.0040	4366.0000	337.9000	1444.0000	2469.0000	102.9370	1435.0000	4829.0000	363.0000	351.3000	1404.0000	2864.0000	589.5000	1267.0000	2250.0000	331.7000	3252.0000	268.5000	594.5000	585.0000	182.1000	322.6000	340.0000	
1323072000000.0000	166.4000	406.7500	466.3000	1366.0000	383.5000	1872.9940	3384.0000	298.4000	1392.0000	2258.0000	98.4150	1498.0000	4024.0000	348.6000	329.0000	1203.0000	2908.5000	615.5000	1277.0000	2327.5000	275.8000	2501.5000	317.8000	605.0000	470.5000	188.6000	293.1000	386.2000	
1313132400000.0000	163.3000	381.0000	404.8500	1280.5000	341.8000	1879.0000	3688.5000	299.9000	1057.0000	1898.0000	94.5480	1477.0000	4036.0000	361.9000	339.8000	1259.0000	2779.5000	601.5000	1249.0000	2018.0000	260.9000	2431.0000	280.2000	594.0000	535.5000	179.5000	305.5000	342.6000	
1305615600000.0000	243.8000	413.2500	434.8000	1332.0000	362.4000	1730.9980	4100.5000	354.7000	1306.0000	2561.0000	96.5100	1495.0000	4688.0000	383.3000	391.3000	1174.0000	3161.5000	617.0000	1330.0000	2121.0000	337.1000	2913.5000	300.5000	615.5000	593.0000	194.8000	315.4000	352.7000	
1308726000000.0000	225.0000	398.8000	445.2500	1330.5000	361.0000	1861.9960	4262.0000	325.9000	1259.0000	2318.0000	93.4960	1398.0000	4635.0000	371.0000	366.5000	1281.0000	3046.0000	575.0000	1385.0000	2168.0000	308.8000	2915.0000	292.0000	592.0000	603.0000	200.9000	327.2000	351.4000	
1319180400000.0000	164.0000	405.2000	439.4000	1354.5000	364.6000	1709.9970	3151.0000	306.0000	1423.0000	2256.0000	99.8370	1535.0000	3794.0000	336.3000	330.6000	1096.0000	3040.5000	619.5000	1354.0000	2314.0000	275.6000	2220.0000	301.1000	636.0000	453.2000	182.0000	303.1000	351.5010	
1316070000000.0000	150.0000	370.9500	411.0000	1262.0000	319.7000	1837.9970	3606.0000	282.4000	1400.0000	2082.0000	92.8990	1489.0000	3972.0000	332.3000	330.8000	1291.0000	2806.0000	600.0000	1301.0000	2127.5000	279.0000	2496.5000	293.2000	619.5000	535.0000	172.9000	299.4000	329.9000	
1294992000000.0000	264.4000	405.5500	499.5000	1319.5000	374.9000	1518.0020	4436.0000	379.7000	1388.0000	3130.0000	97.7900	1424.0000	5000.0000	350.4000	377.6000	1502.0000	2990.0000	560.5000	1199.0000	2107.5000	346.7000	3317.3000	266.8000	531.0000	529.0000	182.0000	327.2000	450.5010	
1314774000000.0000	153.4000	378.6000	402.4500	1332.0000	344.5000	1939.0020	3802.0000	299.9000	1075.0000	2009.0000	91.5620	1469.0000	4212.0000	353.9000	322.2000	1349.0000	2920.0000	600.0000	1300.0000	2079.5000	275.3000	2567.5000	289.0000	621.0000	547.0000	171.5000	299.2000	343.4000	
1311663600000.0000	196.8000	395.3500	463.2500	1486.5000	391.2000	1995.9960	4421.0000	312.2000	1281.0000	2268.0000	93.8090	1463.0000	4677.0000	382.2000	353.0000	1425.0000	3051.0000	599.5000	1401.0000	2314.5000	301.3000	3061.5000	293.4000	610.0000	624.0000	195.5000	325.7000	376.3000	
1321603200000.0000	154.1000	395.7000	449.9500	1320.0000	387.5000	1750.0020	3276.0000	298.6000	1311.0000	2086.0000	97.1360	1571.0000	3740.0000	332.1000	317.9000	1076.0000	2857.0000	618.5000	1280.0000	2294.5000	268.6000	2359.0000	311.7000	642.0000	444.7000	186.1000	288.9000	361.0000	
1299225600000.0000	239.4000	401.7500	493.9000	1476.0000	353.6000	1483.9960	4314.0000	368.7000	1484.0000	2590.0000	101.7420	1508.0000	4983.0000	365.8000	336.3000	1437.0000	2986.5000	589.0000	1222.0000	2190.5000	324.3000	3325.0000	280.9000	572.0000	567.5000	184.0000	336.7000	353.5000	
1310367600000.0000	221.2000	410.6000	459.1000	1404.5000	379.6000	1991.0000	4450.0000	324.7000	1299.0000	2328.0000	93.2680	1484.0000	4874.0000	378.0000	368.7000	1408.0000	3113.5000	600.0000	1407.0000	2257.0000	302.4000	3040.0000	297.8000	611.5000	639.5000	196.6000	324.0000	333.5000	
1294819200000.0000	263.0000	423.7000	503.9000	1320.0000	380.0000	1514.0000	4542.5000	382.0000	1380.0000	3137.0000	97.2500	1447.0000	5100.0000	356.1000	372.6000	1571.0000	3014.0000	580.0000	1215.0000	2134.5000	345.6000	3396.5000	269.5000	539.0000	520.5000	188.3000	327.4000	460.8000	
1297929600000.0000	246.9000	403.0000	489.3500	1497.0000	346.5000	1470.9950	4498.5000	385.0000	1370.0000	2925.0000	102.7940	1454.0000	4889.0000	371.0000	361.4000	1410.0000	3025.0000	587.5000	1196.0000	2158.5000	340.9000	3295.5000	282.1000	572.0000	535.0000	184.6000	344.2000	377.0000	
1302850800000.0000	229.6000	407.2500	455.7500	1498.0000	348.9000	1626.0030	4316.0000	341.9000	1402.0000	2416.0000	101.3730	1461.0000	5031.0000	377.9000	374.5000	1372.0000	3015.5000	614.5000	1315.0000	2220.0000	334.0000	3138.5000	288.3000	603.5000	572.5000	192.0000	329.3000	339.8000	
