#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [260,260] Werte
# TSCO.L_Close [261,261] Werte
# BP.L_Close [261,261] Werte
# BG.L_Close [261,261] Werte
# MGGT.L_Close [261,261] Werte
# AGK.L_Close [261,261] Werte
# RIO.L_Close [260,260] Werte
# SBRY.L_Close [261,261] Werte
# TLW.L_Close [261,261] Werte
# CCL.L_Close [261,261] Werte
# VOD.L_Close [261,261] Werte
# SVT.L_Close [261,261] Werte
# BLT.L_Close [261,261] Werte
# REX.L_Close [261,261] Werte
# MKS.L_Close [261,261] Werte
# ANTO.L_Close [261,261] Werte
# AZN.L_Close [261,261] Werte
# UU.L_Close [261,261] Werte
# SSE.L_Close [261,261] Werte
# RDSB.L_Close [261,261] Werte
# BA.L_Close [260,260] Werte
# AAL.L_Close [261,261] Werte
# MRW.L_Close [261,261] Werte
# NG.L_Close [261,261] Werte
# MNDI.L_Close [260,260] Werte
# BT-A.L_Close [261,261] Werte
# CNA.L_Close [261,261] Werte
# EZJ.L_Close [261,261] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1334646000000.0000	198.5000	328.3000	452.5000	1426.5000	411.8000	2239.0020	3517.5000	309.2000	1483.0000	1974.0000	98.1030	1606.0000	3853.0000	438.0000	358.7000	1176.0000	2839.5000	604.0000	1358.0000	2214.0000	303.8000	2328.5000	296.1000	650.0000	572.0000	219.7000	318.0000	487.5000	
1346396400000.0000	211.7000	336.6000	441.3500	1288.0000	395.2000	2359.9960	2735.5000	327.6000	1363.0000	2159.0000	103.2210	1731.0000	3672.0000	423.8000	357.8000	1107.0000	2936.5000	709.0000	1368.0000	2271.5000	318.5000	1750.0000	280.0000	683.5000	554.5000	217.6000	326.7000	531.0000	
1356336000000.0000	283.7000	338.5000	430.7000	1015.0000	389.3000	1751.0010	3509.0000	350.3000	1255.0000	2407.0000	88.8900	1614.0000	4277.0000	441.2000	390.6000	1335.0000	2934.5000	682.0000	1448.0000	2204.0000	347.1000	1881.0000	263.5000	710.0000	669.5000	237.2000	339.8000	779.5000	
1345100400000.0000	206.3000	338.3000	451.2500	1317.5000	408.0000	2259.9990	3051.0000	331.5000	1369.0000	2156.0000	105.5240	1755.0000	3930.0000	442.1000	360.0000	1096.0000	3025.5000	726.0000	1339.0000	2340.5000	320.9000	1974.5000	284.9000	699.0000	567.5000	217.1000	329.0000	546.5000	
1341990000000.0000	167.4000	320.0000	432.5500	1305.0000	396.5000	1992.9980	3033.0000	309.3000	1452.0000	2147.0000	104.6710	1701.0000	3622.0000	430.8000	318.2000	1083.0000	2928.0000	683.0000	1429.0000	2286.0000	303.3000	2055.5000	269.0000	691.0000	555.0000	219.1000	318.7000	538.5000	
1337583600000.0000	168.0000	311.1500	395.6000	1261.0000	378.4000	2084.0000	2823.0000	292.5000	1373.0000	1992.0000	93.8370	1644.0000	3434.0000	402.9000	338.2000	1030.0000	2654.5000	617.5000	1325.0000	2045.0000	271.7000	2024.0000	270.4000	669.0000	506.0000	203.2000	310.6000	494.7000	
1340694000000.0000	166.0000	309.0000	401.6000	1209.5000	370.1000	2027.9960	2890.0000	291.3000	1395.0000	2155.0000	101.4860	1614.0000	3448.0000	401.6000	321.0000	1034.0000	2757.5000	652.0000	1369.0000	2155.5000	277.0000	2034.5000	263.0000	660.5000	537.0000	200.7000	310.0000	527.0000	
1328256000000.0000	207.3000	326.6500	484.5000	1425.0000	372.7000	2162.0010	3988.0000	295.1000	1462.0000	1991.0000	99.5810	1534.0000	4413.0000	383.7000	341.1000	1399.0000	3010.0000	609.0000	1252.0000	2294.5000	319.1000	2910.0000	295.2000	641.5000	535.5000	214.0000	300.9000	476.1000	
1351148400000.0000	252.6000	314.9000	431.1000	1307.0000	386.9000	2088.9980	3100.0000	353.5000	1392.0000	2505.0000	97.0510	1655.0000	3990.0000	449.3000	392.1000	1268.0000	2896.5000	719.5000	1433.0000	2165.0000	310.1000	1857.5000	270.2000	700.5000	671.5000	217.2000	323.3000	619.5000	
1348038000000.0000	229.9000	343.4500	443.7500	1271.5000	407.5000	2372.9980	3161.5000	341.3000	1393.0000	2294.0000	99.2120	1712.0000	4000.0000	434.6000	367.7000	1288.0000	2959.0000	727.0000	1400.0000	2307.5000	342.2000	2034.0000	293.2000	689.5000	627.0000	227.7000	335.5000	573.0000	
1354867200000.0000	286.5000	336.7500	426.0500	1068.0000	385.4000	2243.9990	3256.0000	343.1000	1245.0000	2459.0000	92.0460	1550.0000	4037.0000	450.1000	393.6000	1347.0000	3000.5000	689.5000	1433.0000	2163.5000	338.4000	1811.0000	269.1000	707.0000	658.0000	235.1000	337.0000	732.0000	
1331881200000.0000	190.5000	328.5000	490.1500	1547.0000	408.3000	2309.9980	3578.5000	303.0000	1528.0000	2048.0000	94.6050	1592.0000	4070.0000	426.8000	381.0000	1229.0000	2835.0000	615.0000	1320.0000	2285.0000	316.5000	2618.0000	299.3000	644.0000	617.5000	215.6000	314.9000	450.3000	
1353571200000.0000	261.8000	317.3500	433.6000	1073.0000	379.0000	2165.9990	3010.0000	332.4000	1396.0000	2521.0000	90.0270	1570.0000	3882.0000	438.0000	378.0000	1247.0000	2866.0000	670.5000	1400.0000	2146.5000	309.7000	1704.5000	263.4000	707.0000	641.5000	225.0000	322.2000	693.5000	
1346742000000.0000	211.1000	338.8000	436.6000	1271.0000	394.9000	2284.0040	2722.0000	324.6000	1378.0000	2127.0000	101.4860	1698.0000	3654.0000	421.0000	352.7000	1097.0000	2908.5000	704.0000	1360.0000	2262.0000	320.3000	1748.5000	279.1000	686.5000	556.0000	221.3000	328.3000	530.0000	
1343631600000.0000	181.3000	318.3500	444.4500	1277.5000	390.9000	2054.9990	2937.0000	320.5000	1333.0000	2176.0000	103.7900	1743.0000	3760.0000	440.0000	337.1000	1087.0000	2994.5000	692.0000	1310.0000	2248.5000	312.8000	1917.5000	277.5000	668.5000	547.5000	218.9000	320.8000	572.0000	
1331193600000.0000	190.6000	314.1000	494.4500	1511.0000	399.1000	2225.0010	3460.0000	294.2000	1460.0000	1928.0000	96.7950	1588.0000	3977.0000	415.4000	352.8000	1268.0000	2827.0000	614.0000	1290.0000	2306.5000	314.1000	2570.5000	289.7000	644.0000	610.5000	216.2000	307.5000	435.0000	
1326787200000.0000	173.1000	317.5000	481.9500	1468.0000	375.5000	2041.9970	3694.0000	285.3000	1455.0000	1909.0000	99.7520	1550.0000	4241.0000	377.0000	320.8000	1320.0000	3101.5000	610.5000	1260.0000	2360.5000	305.4000	2633.5000	285.9000	629.5000	504.0000	205.8000	286.5000	403.8000	
1329897600000.0000	202.0000	315.4000	496.9500	1508.0000	388.2000	2158.0030	3662.5000	304.9000	1531.0000	1903.0000	98.8990	1531.0000	4174.0000	413.0000	349.1000	1319.0000	2838.0000	599.0000	1297.0000	2345.5000	324.9000	2709.0000	295.3000	646.0000	576.5000	215.0000	293.5000	459.0000	
1334818800000.0000	192.6000	320.0500	440.0500	1412.5000	407.3000	2288.0010	3512.5000	311.2000	1502.0000	1995.0000	98.0170	1659.0000	3880.0000	431.3000	355.6000	1170.0000	2823.5000	605.0000	1331.0000	2183.0000	291.4000	2307.0000	294.2000	648.0000	564.0000	216.3000	317.4000	489.4000	
1337929200000.0000	165.5000	309.5500	407.3500	1266.5000	378.0000	2157.0040	2795.0000	295.5000	1395.0000	2086.0000	98.4440	1701.0000	3407.0000	392.5000	347.8000	1017.0000	2631.5000	649.0000	1359.0000	2081.0000	272.4000	2001.0000	273.0000	684.5000	500.0000	206.4000	312.7000	490.0000	
1349679600000.0000	245.0000	317.3500	437.0000	1308.0000	412.4000	2319.0020	2984.5000	355.0000	1433.0000	2376.0000	102.5670	1681.0000	3846.0000	455.5000	369.5000	1315.0000	2902.5000	726.0000	1436.0000	2222.5000	326.3000	1802.5000	283.9000	697.5000	641.5000	226.9000	333.5000	619.5000	
1356508800000.0000	165.8000	338.5000	430.7000	1015.0000	389.3000	1751.0010	3125.0000	350.3000	1255.0000	2407.0000	88.8900	1614.0000	4277.0000	441.2000	390.6000	1335.0000	2934.5000	682.0000	1448.0000	2204.0000	285.1000	1881.0000	263.5000	710.0000	455.0000	237.2000	339.8000	779.5000	
1325491200000.0000	169.1000	403.4500	460.5000	1376.5000	352.8000	2017.0030	3020.0000	302.9000	1402.0000	2126.0000	101.7420	1496.0000	3755.0000	352.8000	311.0000	1215.0000	2975.0000	606.0000	1291.0000	2454.0000	306.4000	2379.0000	326.2000	625.0000	551.5000	190.9000	289.3000	392.8000	
1342162800000.0000	286.9000	313.7500	438.1000	1300.0000	397.8000	1936.0040	3309.0000	311.7000	1433.0000	2121.0000	103.9890	1706.0000	3611.0000	430.0000	316.4000	1071.0000	2936.5000	684.5000	1408.0000	2292.5000	337.7000	2045.0000	269.3000	693.0000	650.0000	222.3000	323.7000	548.5000	
1355212800000.0000	255.1000	339.6000	427.5000	1065.0000	388.7000	2199.9970	3145.0000	347.0000	1150.0000	2457.0000	91.7330	1573.0000	4109.0000	448.8000	393.1000	1352.0000	3029.5000	692.5000	1441.0000	2180.0000	317.4000	1833.0000	270.0000	711.0000	670.5000	236.7000	337.3000	739.0000	
1352102400000.0000	163.8000	326.4500	441.2000	1088.5000	380.2000	2165.0000	2790.5000	354.8000	1439.0000	2499.0000	95.2300	1553.0000	3983.0000	444.9000	387.9000	1299.0000	2892.0000	661.0000	1443.0000	2235.0000	271.5000	1933.0000	265.7000	705.5000	499.6000	226.3000	326.1000	641.0000	
1337756400000.0000	167.3000	304.6000	393.9000	1229.5000	376.2000	2059.9960	2913.0000	292.2000	1337.0000	2039.0000	96.4530	1660.0000	3362.0000	399.2000	337.9000	1032.0000	2591.0000	620.0000	1334.0000	2039.0000	281.4000	2005.5000	267.3000	667.5000	526.5000	204.9000	307.8000	481.2000	
1340866800000.0000	196.8000	311.8500	412.4000	1261.5000	373.8000	2000.0040	3556.0000	296.0000	1430.0000	2162.0000	102.8230	1645.0000	3495.0000	408.3000	320.5000	1046.0000	2828.5000	674.5000	1374.0000	2204.0000	303.0000	2039.0000	266.1000	673.5000	592.0000	207.4000	316.4000	516.5000	
1333350000000.0000	183.7000	334.0000	471.4500	1478.5000	412.0000	2275.0000	3107.5000	314.0000	1552.0000	2006.0000	99.8940	1570.0000	3930.0000	432.4000	384.0000	1153.0000	2825.0000	614.0000	1355.0000	2242.0000	279.4000	2368.5000	302.4000	643.5000	532.5000	228.6000	323.0000	487.1000	
1336460400000.0000	230.7000	323.4500	415.0000	1316.0000	390.5000	2167.9980	3041.0000	301.3000	1517.0000	1958.0000	97.5340	1655.0000	3721.0000	413.2000	345.7000	1030.0000	2697.5000	631.0000	1329.0000	2158.0000	340.1000	2172.5000	275.3000	670.0000	616.0000	214.5000	309.1000	509.0000	
1348210800000.0000	219.6000	340.0000	441.0000	1246.0000	402.7000	2348.0030	2846.0000	344.9000	1380.0000	2269.0000	101.4860	1732.0000	3914.0000	436.4000	371.6000	1276.0000	2942.0000	722.0000	1397.0000	2260.5000	326.3000	1938.0000	293.9000	686.5000	580.5000	232.0000	337.2000	593.5000	
1346914800000.0000	183.2000	349.9000	431.4500	1260.0000	401.1000	2339.9990	3004.0000	331.6000	1384.0000	2195.0000	101.7990	1721.0000	3686.0000	424.6000	360.7000	1157.0000	2940.5000	708.0000	1375.0000	2297.0000	312.4000	1840.5000	292.7000	699.5000	547.0000	225.8000	335.2000	562.5000	
1343804400000.0000	164.7000	318.6500	428.0500	1263.5000	390.3000	2119.9980	2851.0000	322.9000	1285.0000	2177.0000	107.3160	1712.0000	3785.0000	436.4000	335.5000	1098.0000	3035.0000	677.0000	1322.0000	2274.5000	280.5000	1920.0000	277.9000	665.5000	520.5000	218.8000	319.6000	560.5000	
1339398000000.0000	168.6000	302.8000	414.9000	1258.5000	376.7000	2182.9980	2916.5000	288.7000	1435.0000	2121.0000	97.2780	1789.0000	3530.0000	412.4000	331.5000	1054.0000	2665.0000	675.0000	1344.0000	2120.5000	306.1000	2069.5000	281.7000	659.5000	557.0000	207.3000	315.1000	499.9000	
1342508400000.0000	190.0000	317.0000	444.0000	1290.0000	395.9000	1927.9990	3728.0000	311.2000	1382.0000	2108.0000	103.9030	1704.0000	3566.0000	428.2000	318.3000	1044.0000	2953.5000	698.0000	1404.0000	2290.5000	313.7000	1999.5000	270.8000	662.0000	509.0000	220.8000	321.2000	558.0000	
1326960000000.0000	200.9000	327.0000	482.4500	1490.0000	374.3000	2085.0000	3670.5000	287.9000	1383.0000	2017.0000	99.2400	1529.0000	4317.0000	374.9000	327.0000	1364.0000	3070.0000	600.5000	1245.0000	2367.5000	316.9000	2647.5000	291.1000	617.5000	580.5000	203.1000	283.4000	421.5000	
1330070400000.0000	243.5000	318.2000	496.2000	1543.0000	388.1000	2249.9960	3001.0000	301.5000	1543.0000	1872.0000	97.6760	1540.0000	4146.0000	417.0000	353.4000	1336.0000	2856.0000	603.0000	1278.0000	2353.0000	320.9000	2693.5000	289.4000	645.5000	650.5000	216.5000	298.6000	448.8000	
1349852400000.0000	283.1000	311.2000	436.0500	1302.5000	407.9000	2211.0000	3535.5000	356.0000	1414.0000	2350.0000	101.2590	1674.0000	3841.0000	446.0000	374.4000	1291.0000	2860.0000	729.0000	1425.0000	2208.5000	341.0000	1825.5000	274.0000	690.5000	668.5000	219.4000	331.9000	606.0000	
1356681600000.0000	165.8000	337.4500	425.0500	1008.0000	386.4000	1739.9980	3342.0000	347.0000	1262.0000	2378.0000	88.3780	1586.0000	4289.0000	436.5000	385.7000	1340.0000	2913.5000	674.5000	1436.0000	2196.5000	286.6000	1904.0000	262.7000	705.0000	469.3000	234.0000	337.4000	767.0000	
1325664000000.0000	188.9000	405.5000	473.4500	1429.5000	356.9000	2025.9970	3460.0000	305.5000	1408.0000	2147.0000	102.3680	1537.0000	3950.0000	364.6000	308.8000	1269.0000	3034.5000	620.5000	1310.0000	2467.0000	291.3000	2471.5000	321.7000	630.0000	563.5000	198.0000	297.0000	392.4000	
1333695600000.0000	207.1000	324.5000	456.1000	1421.0000	397.2000	2163.0000	3000.0000	303.2000	1492.0000	1919.0000	97.7900	1507.0000	3814.0000	419.8000	368.8000	1129.0000	2777.0000	596.5000	1322.0000	2196.5000	318.3000	2298.5000	293.5000	634.5000	563.5000	222.3000	312.5000	486.8000	
1345446000000.0000	282.5000	338.9500	452.0000	1310.5000	406.2000	2275.9990	3338.5000	331.9000	1383.0000	2179.0000	106.2070	1745.0000	3901.0000	436.7000	363.1000	1105.0000	2986.5000	719.0000	1342.0000	2339.5000	339.1000	1914.5000	285.0000	700.5000	661.5000	218.4000	329.1000	545.0000	
1355385600000.0000	254.5000	339.4000	428.7500	1047.0000	387.5000	2144.0020	3115.5000	346.8000	1216.0000	2460.0000	92.4150	1565.0000	4144.0000	445.6000	392.3000	1344.0000	2958.5000	701.0000	1433.0000	2200.5000	315.8000	1857.0000	266.1000	717.5000	667.5000	237.4000	336.6000	727.0000	
1352275200000.0000	205.7000	322.3000	432.9000	1054.5000	378.4000	2153.9960	3869.5000	352.5000	1393.0000	2492.0000	95.3730	1537.0000	3913.0000	443.5000	384.5000	1273.0000	2862.0000	660.0000	1432.0000	2214.0000	317.8000	1874.5000	267.5000	702.5000	527.5000	223.8000	321.8000	636.5000	
1328601600000.0000	189.3000	329.5500	486.5000	1464.5000	368.4000	2159.0030	3406.5000	294.4000	1466.0000	1999.0000	99.4960	1522.0000	4360.0000	381.3000	346.3000	1335.0000	3000.0000	606.0000	1258.0000	2318.0000	295.4000	2873.0000	293.0000	644.0000	568.5000	215.1000	302.7000	461.5010	
1333522800000.0000	184.2000	325.9500	452.0500	1409.0000	398.5000	2160.0020	3149.5000	302.7000	1480.0000	1925.0000	97.8750	1521.0000	3754.0000	419.1000	370.0000	1103.0000	2781.0000	596.0000	1324.0000	2187.5000	278.3000	2269.5000	294.5000	634.5000	530.0000	222.1000	309.9000	483.8000	
1336633200000.0000	247.8000	320.1500	410.5000	1333.5000	390.5000	2170.9960	3080.0000	309.4000	1476.0000	1962.0000	97.3920	1642.0000	3743.0000	400.4000	347.9000	1047.0000	2677.5000	630.0000	1321.0000	2122.5000	311.2000	2186.0000	276.4000	670.0000	667.0000	211.5000	310.2000	522.5000	
1351494000000.0000	193.2000	317.0500	425.0000	1315.5000	386.5000	2101.0000	3736.0000	353.6000	1385.0000	2483.0000	96.4250	1650.0000	3950.0000	446.7000	395.0000	1249.0000	2908.0000	714.0000	1440.0000	2178.5000	322.5000	1917.0000	269.4000	708.0000	505.5000	213.9000	323.1000	617.5000	
1327305600000.0000	191.0000	335.0000	476.7000	1449.0000	375.8000	2083.0010	3464.5000	290.5000	1382.0000	1979.0000	101.7140	1517.0000	4318.0000	379.5000	332.4000	1359.0000	3069.5000	594.0000	1236.0000	2399.0000	313.6000	2685.5000	296.8000	614.0000	599.0000	206.2000	282.4000	414.4000	
1332226800000.0000	267.6000	332.7500	484.1000	1513.5000	399.4000	2259.0000	2994.0000	305.5000	1501.0000	2035.0000	97.1360	1558.0000	3930.0000	418.9000	380.0000	1201.0000	2863.5000	605.0000	1306.0000	2264.5000	312.0000	2505.0000	299.7000	631.0000	642.5000	216.0000	312.6000	450.1000	
1353916800000.0000	189.0000	317.5000	431.3500	1071.5000	379.4000	2181.9990	3030.0000	331.8000	1366.0000	2517.0000	89.6570	1556.0000	3893.0000	434.0000	376.2000	1246.0000	2880.0000	669.5000	1396.0000	2155.0000	314.7000	1720.0000	260.8000	714.0000	553.5000	226.9000	320.2000	706.5000	
1343977200000.0000	176.1000	319.0000	437.9500	1260.0000	390.6000	2205.0040	2980.0000	323.3000	1305.0000	2184.0000	108.1400	1738.0000	3836.0000	436.6000	341.1000	1089.0000	3096.0000	686.5000	1328.0000	2323.0000	309.1000	1900.5000	277.0000	677.5000	579.0000	216.3000	323.5000	572.5000	
1339570800000.0000	158.0000	303.9500	418.7000	1260.0000	369.4000	2177.0010	2870.0000	283.5000	1457.0000	2183.0000	99.8080	1796.0000	3580.0000	409.9000	324.0000	1070.0000	2685.5000	678.5000	1388.0000	2170.0000	276.4000	2131.5000	277.8000	657.0000	524.0000	209.1000	316.5000	490.3000	
1342681200000.0000	182.8000	324.9500	444.2000	1290.0000	401.9000	2008.9980	3376.0000	318.3000	1444.0000	2151.0000	104.1020	1727.0000	3690.0000	439.5000	328.9000	1088.0000	3002.5000	690.5000	1414.0000	2298.0000	288.2000	2035.0000	274.3000	666.0000	553.0000	229.5000	322.1000	552.0000	
1335164400000.0000	167.3000	319.3000	429.7000	1388.0000	400.0000	2235.0050	2922.0000	307.8000	1475.0000	1944.0000	97.4770	1689.0000	3797.0000	423.6000	356.5000	1140.0000	2811.5000	614.5000	1329.0000	2179.5000	277.4000	2294.0000	290.1000	653.0000	523.5000	210.9000	318.6000	483.9000	
1338274800000.0000	246.4000	301.0000	406.8500	1283.5000	388.1000	2209.0010	3022.0000	291.0000	1476.0000	2085.0000	98.0740	1664.0000	3503.0000	408.4000	345.0000	1058.0000	2625.5000	642.0000	1343.0000	2084.0000	327.1000	2058.0000	273.3000	680.5000	658.5000	206.5000	310.8000	494.6000	
1350025200000.0000	160.4000	310.0000	431.4500	1328.0000	402.9000	2225.0010	3313.5000	356.9000	1404.0000	2354.0000	99.4110	1667.0000	3870.0000	448.2000	380.2000	1267.0000	2860.5000	724.0000	1426.0000	2194.0000	287.8000	1824.5000	267.7000	691.0000	472.9000	218.7000	333.7000	597.5000	
1325836800000.0000	233.0000	390.9000	477.0500	1457.0000	357.0000	2088.9980	2884.0000	298.8000	1408.0000	2166.0000	102.0840	1534.0000	3898.0000	360.8000	310.7000	1270.0000	3042.5000	613.0000	1285.0000	2478.5000	327.3000	2469.0000	311.3000	609.5000	614.0000	196.0000	287.3000	395.2000	
1348729200000.0000	210.0000	335.5500	440.6000	1250.0000	395.6000	2306.0000	2979.5000	348.2000	1367.0000	2276.0000	100.6050	1674.0000	3864.0000	436.9000	360.5000	1246.0000	2964.0000	717.5000	1394.0000	2224.5000	315.7000	1847.5000	287.5000	693.0000	552.5000	231.6000	331.1000	580.0000	
1345618800000.0000	250.0000	339.2000	447.0000	1297.5000	401.7000	2255.0020	3099.0000	329.0000	1379.0000	2138.0000	104.5570	1729.0000	3894.0000	425.8000	360.2000	1120.0000	2959.0000	714.5000	1354.0000	2304.5000	309.0000	1910.0000	279.0000	693.5000	654.5000	215.5000	326.0000	541.0000	
1352448000000.0000	173.8000	324.8000	429.2000	1057.0000	371.6000	2154.9960	3060.5000	347.9000	1382.0000	2537.0000	95.3160	1513.0000	3901.0000	442.0000	382.2000	1257.0000	2865.5000	650.5000	1399.0000	2204.5000	290.7000	1866.0000	264.5000	689.0000	550.0000	224.3000	320.3000	649.5000	
1341212400000.0000	204.7000	314.7000	432.5000	1323.0000	388.3000	2085.0000	3815.0000	304.5000	1493.0000	2185.0000	102.0270	1662.0000	3660.0000	423.6000	327.9000	1097.0000	2882.0000	679.5000	1401.0000	2239.5000	318.9000	2109.0000	267.0000	681.0000	540.5000	215.3000	319.6000	532.0000	
1328774400000.0000	251.0000	324.5000	493.4000	1491.5000	365.5000	2154.9960	3104.5000	292.2000	1514.0000	1977.0000	99.2400	1520.0000	4230.0000	381.2000	350.4000	1347.0000	2997.5000	597.0000	1255.0000	2325.5000	312.2000	2860.0000	290.6000	640.0000	682.0000	213.5000	291.5000	459.6000	
1351666800000.0000	233.0000	319.8500	443.3000	1147.5000	386.0000	2149.9990	2940.0000	354.6000	1404.0000	2464.0000	95.6850	1606.0000	3971.0000	446.7000	393.8000	1257.0000	2877.5000	677.0000	1448.0000	2190.5000	328.1000	1903.0000	267.9000	706.5000	621.0000	212.5000	324.1000	625.0000	
1348556400000.0000	190.7000	342.9000	446.0000	1263.0000	401.1000	2361.9950	3711.5000	349.7000	1378.0000	2342.0000	101.7140	1741.0000	3908.0000	441.5000	370.4000	1252.0000	2976.0000	729.5000	1398.0000	2271.5000	314.6000	1900.5000	296.4000	693.5000	502.0000	235.0000	341.3000	580.0000	
1327478400000.0000	194.7000	322.8500	474.5500	1458.5000	369.4000	2079.0040	3334.0000	289.7000	1388.0000	1943.0000	99.2680	1520.0000	4258.0000	382.5000	329.4000	1356.0000	3035.0000	601.0000	1224.0000	2356.0000	304.2000	2654.5000	295.7000	619.0000	583.5000	207.4000	288.5000	403.8000	
1332399600000.0000	268.1000	331.6500	476.5500	1486.0000	387.7000	2236.0040	2940.5000	315.5000	1468.0000	2011.0000	98.8140	1589.0000	3802.0000	430.0000	383.0000	1141.0000	2843.0000	618.0000	1312.0000	2244.0000	319.6000	2442.0000	301.6000	638.0000	638.0000	220.2000	314.0000	454.3000	
1354089600000.0000	226.6000	322.8500	429.4000	1057.0000	382.1000	2229.9980	3069.0000	335.2000	1357.0000	2508.0000	89.9980	1578.0000	3868.0000	433.7000	387.0000	1239.0000	2914.0000	686.5000	1410.0000	2147.5000	327.7000	1707.0000	262.9000	698.5000	591.0000	226.7000	322.6000	706.0000	
1347260400000.0000	167.8000	343.5500	437.8000	1280.0000	409.5000	2358.9970	2935.0000	330.6000	1386.0000	2265.0000	100.4340	1690.0000	3820.0000	423.3000	371.1000	1249.0000	2908.5000	687.0000	1363.0000	2296.5000	279.2000	2001.5000	291.1000	681.0000	532.0000	228.8000	332.5000	560.5000	
1339743600000.0000	197.7000	301.1000	423.5000	1240.0000	364.3000	2066.0020	3730.5000	285.7000	1457.0000	2219.0000	98.7850	1736.0000	3600.0000	402.5000	321.3000	1074.0000	2656.5000	663.0000	1364.0000	2188.5000	309.7000	2130.0000	278.5000	649.5000	591.5000	201.2000	308.6000	507.5000	
1330416000000.0000	188.2000	318.4000	499.3000	1532.5000	389.2000	2202.9950	3480.0000	300.3000	1508.0000	1849.0000	98.0170	1547.0000	4239.0000	413.3000	360.2000	1364.0000	2824.5000	606.5000	1277.0000	2348.5000	300.3000	2709.0000	288.3000	641.5000	570.5000	215.9000	300.8000	457.9000	
1335337200000.0000	164.3000	317.0000	432.3000	1412.0000	410.0000	2260.9990	2780.0000	307.9000	1511.0000	1990.0000	97.6760	1692.0000	3871.0000	427.8000	358.1000	1201.0000	2841.0000	618.0000	1333.0000	2189.0000	272.8000	2360.0000	285.2000	666.5000	507.0000	216.0000	310.2000	487.1000	
1338447600000.0000	188.5000	302.5500	394.9000	1242.5000	377.5000	2197.9990	3306.0000	288.1000	1422.0000	2086.0000	98.3870	1721.0000	3389.0000	403.2000	331.4000	1002.0000	2618.0000	657.0000	1323.0000	2078.5000	289.7000	1971.0000	276.2000	650.0000	549.5000	206.3000	309.4000	500.5000	
1334041200000.0000	208.2000	315.2500	445.3500	1369.5000	392.7000	2111.0030	2910.0000	298.3000	1428.0000	1900.0000	96.5100	1532.0000	3663.0000	412.6000	363.4000	1072.0000	2768.5000	595.0000	1307.0000	2146.5000	317.9000	2201.5000	287.5000	633.0000	549.0000	218.6000	313.6000	475.3000	
1345791600000.0000	282.2000	339.0000	444.5500	1293.5000	400.3000	2284.0040	3470.0000	329.5000	1370.0000	2092.0000	105.0690	1736.0000	3866.0000	422.5000	371.7000	1135.0000	2981.5000	711.0000	1353.0000	2309.5000	338.5000	1885.0000	277.6000	690.5000	659.0000	215.2000	327.4000	538.5000	
1355731200000.0000	197.1000	341.7000	427.0000	1032.0000	388.1000	1663.9970	3218.0000	348.6000	1205.0000	2471.0000	89.9700	1566.0000	4249.0000	442.7000	391.7000	1359.0000	2929.5000	704.5000	1443.0000	2201.0000	313.2000	1856.5000	266.0000	703.0000	573.0000	236.7000	334.7000	737.0000	
1344495600000.0000	176.0000	328.5500	448.9000	1312.0000	406.6000	2256.0010	3142.5000	324.7000	1364.0000	2190.0000	107.9980	1715.0000	3972.0000	437.4000	350.6000	1129.0000	2998.5000	682.0000	1322.0000	2353.5000	292.4000	2024.5000	283.4000	688.5000	568.0000	216.3000	324.0000	557.0000	
1341385200000.0000	177.8000	315.9500	430.5500	1339.5000	397.0000	2091.9960	3043.0000	306.4000	1502.0000	2223.0000	102.6520	1660.0000	3731.0000	432.9000	329.2000	1131.0000	2927.0000	673.5000	1395.0000	2270.0000	274.6000	2140.0000	268.4000	682.5000	516.5000	214.6000	317.7000	546.0000	
1336978800000.0000	167.0000	318.7500	403.9000	1290.0000	388.7000	2162.0010	3051.0000	313.9000	1393.0000	1967.0000	96.4820	1704.0000	3596.0000	397.9000	351.3000	1016.0000	2660.0000	642.0000	1332.0000	2090.5000	287.7000	2119.0000	278.9000	673.0000	551.0000	204.9000	313.9000	518.5000	
1340089200000.0000	259.5000	307.9000	426.9000	1284.0000	370.6000	2085.0000	3214.0000	288.5000	1494.0000	2233.0000	101.4580	1749.0000	3727.0000	407.5000	335.6000	1096.0000	2760.0000	669.5000	1388.0000	2225.0000	317.4000	2170.0000	276.3000	655.0000	670.0000	203.7000	315.1000	523.5000	
1351839600000.0000	192.2000	324.7500	445.2000	1091.5000	379.1000	2196.9990	3810.0000	355.3000	1445.0000	2539.0000	95.6570	1557.0000	4044.0000	446.0000	391.4000	1315.0000	2903.5000	668.0000	1444.0000	2246.5000	315.6000	1937.0000	263.8000	707.5000	516.5000	227.5000	325.6000	634.0000	
1327651200000.0000	271.3000	320.7500	464.5500	1430.5000	368.5000	2096.0030	3093.5000	288.6000	1369.0000	1920.0000	97.9600	1530.0000	4350.0000	383.7000	332.0000	1348.0000	3036.0000	601.5000	1210.0000	2311.5000	327.3000	2698.5000	292.6000	610.5000	641.5000	203.5000	292.2000	452.1000	
