#
# unknown PARAMETER set 
#
#
# TimeSeriesTable of series:
#
# TT.L_Close [249,249] Werte
# TSCO.L_Close [261,261] Werte
# BP.L_Close [261,261] Werte
# BG.L_Close [261,261] Werte
# MGGT.L_Close [261,261] Werte
# AGK.L_Close [261,261] Werte
# RIO.L_Close [261,261] Werte
# SBRY.L_Close [261,261] Werte
# TLW.L_Close [261,261] Werte
# CCL.L_Close [261,261] Werte
# VOD.L_Close [261,261] Werte
# SVT.L_Close [261,261] Werte
# BLT.L_Close [261,261] Werte
# REX.L_Close [261,261] Werte
# MKS.L_Close [261,261] Werte
# ANTO.L_Close [261,261] Werte
# AZN.L_Close [261,261] Werte
# UU.L_Close [261,261] Werte
# SSE.L_Close [261,261] Werte
# RDSB.L_Close [261,261] Werte
# BA.L_Close [261,261] Werte
# AAL.L_Close [261,261] Werte
# MRW.L_Close [261,261] Werte
# NG.L_Close [261,261] Werte
# MNDI.L_Close [261,261] Werte
# BT-A.L_Close [261,261] Werte
# CNA.L_Close [261,261] Werte
# EZJ.L_Close [261,261] Werte
#
#
Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	
1406703600000.0000	365.0000	265.9000	481.7500	1180.5000	514.5000	1769.0000	3434.0000	313.8000	755.5000	2155.0000	202.2000	1944.0000	4096.0000	512.5000	434.3000	816.0000	4357.5000	894.5000	1462.0000	2489.0000	425.0000	1629.0000	171.0000	864.5000	1054.0000	387.9000	314.2000	1290.0000	
1403593200000.0000	427.1000	289.3500	523.9000	1272.0000	525.5000	1628.0000	3096.0000	315.9000	871.0000	2276.0000	190.6500	1919.0000	3843.0000	526.0000	433.8000	779.0000	4353.0000	875.5000	1581.0000	2546.0000	425.8000	1457.0000	186.8000	843.5000	1093.0000	383.5000	318.4000	1479.0000	
1391155200000.0000	441.6000	320.3500	478.0000	1022.0000	515.5000	1546.0010	3243.5000	344.9000	790.5000	2501.0000	128.8410	1727.0000	3591.0000	493.0000	470.9000	850.5000	3858.5000	716.0000	1307.0000	2225.0000	429.1000	1436.0000	239.9000	789.0000	923.0000	383.3000	311.2000	1644.0000	
1414047600000.0000	422.0000	171.0000	438.9500	1056.5000	444.0000	1555.0000	3061.5000	237.2000	505.5000	2352.0000	196.8500	1994.0000	3317.0000	467.9000	419.1000	697.5000	4334.5000	839.0000	1542.0000	2299.5000	443.7000	1340.0000	153.1000	894.0000	1012.0000	376.6000	297.0000	1451.0000	
1389859200000.0000	405.2000	333.3000	489.4500	1351.5000	541.5000	1701.0030	3334.5000	361.1000	907.5000	2597.0000	134.8980	1662.0000	3720.0000	510.5010	478.0000	832.5000	3874.0000	689.0000	1306.0000	2306.0000	441.0000	1397.5000	253.1000	780.5000	1014.0000	380.8000	319.7000	1674.0000	
1394780400000.0000	397.3000	303.7000	477.2500	1071.0000	450.0000	1511.0030	3140.5000	313.6000	777.0000	2363.0000	222.1500	1813.0000	3573.0000	483.2000	461.3000	829.5000	3913.0000	786.5000	1423.0000	2292.0000	388.1000	1423.0000	208.0000	824.5000	1070.0000	389.0000	330.5000	1615.0000	
1409641200000.0000	441.9000	230.9000	477.3000	1208.0000	476.9000	1703.0000	3236.5000	294.7000	733.0000	2266.0000	208.9000	1950.0000	3840.0000	502.5000	436.5000	791.0000	4541.0000	872.0000	1494.0000	2545.0000	455.3000	1562.0000	174.1000	902.5000	1018.0000	385.3000	324.2000	1345.0000	
1406530800000.0000	443.2000	268.5000	496.8500	1212.0000	517.5000	1757.0000	3422.5000	319.8000	764.5000	2128.0000	202.0500	1921.0000	4151.0000	515.5000	437.1000	845.5000	4361.0000	895.5000	1471.0000	2517.0000	427.1000	1633.0000	172.3000	879.0000	1060.0000	383.0000	315.2000	1344.0000	
1419580800000.0000	406.0000	186.0000	416.8500	881.2000	516.0000	1532.0000	2887.5000	244.7000	422.3000	2859.0000	225.0000	2038.0000	2738.0000	460.9000	483.9000	745.5000	4555.5000	931.0000	1629.0000	2281.0000	474.1000	1182.0000	181.7000	918.8000	1062.0000	416.7000	284.7000	1678.0000	
1416470400000.0000	360.7000	192.9000	441.3500	1046.0000	482.3000	1574.0000	2865.0000	258.1000	477.3000	2638.0000	226.8500	2066.0000	3165.0000	440.7000	474.1000	697.0000	4711.0000	910.0000	1597.0000	2353.0000	460.0000	1293.5000	183.3000	936.0000	1068.0000	375.6000	293.9000	1565.0000	
1392796800000.0000	390.0000	335.7500	495.0000	1089.0000	516.5000	1622.0030	3627.5000	348.1000	776.0000	2468.0000	127.0220	1795.0000	3930.0000	524.5000	501.0000	959.0000	3987.0000	765.5000	1399.0000	2343.0000	436.8000	1589.0000	244.0000	831.5000	1052.0000	413.0000	314.0000	1747.0000	
1397718000000.0000	433.8000	289.7000	482.0500	1134.0000	473.0000	1516.0000	3288.5000	314.0000	867.5000	2235.0000	214.1500	1782.0000	3826.0000	502.0000	434.5000	828.5000	3781.5000	769.5000	1502.0000	2393.0000	389.1000	1547.0000	201.4000	824.0000	1004.0000	369.5000	345.0000	1683.0000	
1400828400000.0000	404.0000	304.1300	506.9700	1213.4400	471.4900	1718.0020	3257.5000	343.7000	840.9600	2399.0000	206.3560	1924.0000	3894.8000	528.5000	443.2000	799.0000	4328.0000	845.9600	1548.0000	2444.5000	413.4930	1573.4200	202.7000	880.4600	1072.1000	385.5450	328.2800	1572.0000	
1419408000000.0000	422.0000	186.0000	416.8500	881.2000	516.0000	1532.0000	2887.5000	244.7000	422.3000	2859.0000	225.0000	2038.0000	2738.0000	460.9000	483.9000	745.5000	4555.5000	931.0000	1629.0000	2281.0000	474.1000	1182.0000	181.7000	918.8000	1062.0000	416.7000	284.7000	1678.0000	
1412578800000.0000	368.8000	176.7500	446.1000	1093.0000	445.7000	1548.0000	2997.0000	231.1000	608.0000	2495.0000	206.1000	1874.0000	3351.0000	482.4000	405.9000	706.5000	4365.0000	805.0000	1514.0000	2372.0000	461.6000	1348.0000	160.4000	881.0000	1006.0000	376.0000	307.1000	1467.0000	
1396422000000.0000	374.6000	292.6500	485.4000	1138.5000	480.1000	1511.0030	3377.0000	313.0000	753.0000	2318.0000	221.1500	1855.0000	3834.0000	491.3010	469.9000	856.5000	3950.0000	795.0000	1482.0000	2328.5000	413.4000	1544.0000	207.2000	823.5000	1073.0000	383.3000	328.0000	1790.0000	
1418112000000.0000	409.5000	174.9000	405.9500	898.8000	499.2000	1489.0000	2849.5000	231.6000	390.3000	2719.0000	223.6000	1940.0000	2827.0000	446.6000	476.8000	731.0000	4561.5000	872.0000	1630.0000	2154.5000	467.7000	1223.0000	176.7000	909.5000	1047.0000	408.5000	279.9000	1625.0000	
1415001600000.0000	399.7000	173.7500	443.7000	1036.0000	447.5000	1520.0000	2969.0000	244.6000	483.3000	2516.0000	206.0000	1964.0000	3221.0000	472.1000	403.9000	696.0000	4520.5000	837.0000	1567.0000	2282.0000	457.7000	1316.0000	155.1000	914.5000	1044.0000	367.3000	295.5000	1540.0000	
1406876400000.0000	443.5000	253.6000	482.9500	1208.5000	505.5000	1720.0000	3354.5000	310.9000	729.0000	2146.0000	196.4500	1877.0000	4023.0000	501.0000	427.5000	809.5000	4338.5000	856.0000	1438.0000	2529.0000	426.1000	1580.0000	169.4000	840.0000	1031.0000	381.8000	306.8000	1298.0000	
1403766000000.0000	367.0000	285.2000	515.5000	1274.5000	510.0000	1633.0000	3135.5000	313.5000	844.5000	2212.0000	194.2500	1902.0000	3800.0000	527.5000	426.1000	763.5000	4345.5000	875.5000	1568.0000	2526.5000	425.0000	1428.0000	181.6000	841.5000	1082.0000	386.0000	313.2000	1474.0000	
1399359600000.0000	413.1000	287.8000	501.0000	1266.0000	481.0000	1627.0000	3215.0000	333.4000	898.0000	2399.0000	223.9000	1837.0000	3824.0000	497.9010	437.0000	783.5000	4677.5000	804.0000	1531.0000	2522.5000	397.4000	1542.5000	202.0000	840.0000	985.0000	378.0000	324.2000	1667.0000	
1402470000000.0000	423.8000	295.0000	506.0000	1234.0000	524.0000	1657.0000	3156.5000	333.0000	844.0000	2453.0000	199.4000	1981.0000	3785.0000	527.5000	458.0000	769.5000	4400.0000	890.5000	1557.0000	2467.0000	425.8000	1464.5000	195.5000	831.0000	1067.0000	393.9000	330.1000	1530.0000	
1398063600000.0000	440.9000	289.7000	482.0500	1134.0000	473.0000	1516.0000	3288.5000	314.0000	867.5000	2235.0000	214.1500	1782.0000	3826.0000	502.0000	434.5000	828.5000	3781.5000	769.5000	1502.0000	2393.0000	389.1000	1547.0000	201.4000	824.0000	1004.0000	369.5000	345.0000	1683.0000	
1409814000000.0000	391.0000	229.4500	455.0000	1233.0000	477.8000	1697.0000	3241.5000	295.2000	725.0000	2358.0000	209.4000	1980.0000	3810.0000	504.0000	441.1000	792.5000	4556.5000	879.0000	1503.0000	2559.0000	455.4000	1593.5000	173.8000	911.0000	1052.0000	390.0000	323.4000	1383.0000	
1402297200000.0000	374.0000	294.1000	505.6000	1251.0000	524.0000	1679.0000	3172.5000	328.6000	844.0000	2479.0000	207.9500	1994.0000	3808.0000	530.5000	454.1000	781.0000	4327.0000	893.5000	1570.0000	2469.5000	430.6000	1471.5000	194.6000	839.0000	1119.0000	406.1000	333.9000	1608.0000	
1405407600000.0000	437.6000	281.9500	500.3000	1185.0000	490.1000	1677.0000	3244.5000	319.5000	790.0000	2136.0000	194.0000	1922.0000	3984.0000	537.0000	427.1000	810.0000	4384.5000	885.0000	1542.0000	2522.0000	416.4000	1514.0000	176.8000	854.0000	1032.0000	386.3000	308.8000	1277.0000	
1415347200000.0000	407.7000	184.4500	441.3000	1049.5000	476.2000	1529.0000	3039.0000	261.6000	506.5000	2498.0000	206.9500	1960.0000	3352.0000	484.5000	466.2000	703.5000	4597.0000	855.5000	1569.0000	2326.0000	456.7000	1364.5000	168.4000	919.0000	1058.0000	373.5000	302.2000	1535.0000	
1392969600000.0000	421.2000	335.1500	501.7000	1102.0000	510.5000	1628.9990	3601.0000	350.1000	784.0000	2457.0000	134.5000	1809.0000	3940.0000	511.0000	501.0000	955.0000	4027.5000	776.5000	1425.0000	2375.0000	411.3000	1560.5000	240.9000	833.5000	1048.0000	413.3000	320.8000	1744.0000	
1412751600000.0000	437.9000	185.1000	440.1500	1063.0000	438.9000	1477.0000	2989.0000	226.7000	576.0000	2299.0000	204.3000	1850.0000	3314.0000	484.4000	402.6000	675.0000	4261.0000	801.5000	1522.0000	2369.0000	451.8000	1338.0000	160.1000	877.0000	967.0000	372.4000	303.4000	1378.0000	
1388563200000.0000	391.9000	334.3500	488.0500	1297.5000	527.5000	1708.9980	3409.5000	365.0000	855.0000	2501.0000	134.7850	1705.0000	3738.0000	530.5000	432.6000	824.0000	3574.5000	671.5000	1370.0000	2280.0000	435.0000	1320.0000	261.0000	788.0000	1046.0000	379.4000	347.7000	1536.0000	
1391673600000.0000	374.7000	323.4000	482.1500	1086.5000	504.5000	1563.0000	3338.5000	353.6000	862.5000	2535.0000	127.3340	1768.0000	3565.0000	498.8000	472.7000	875.5000	3815.5000	725.5000	1348.0000	2223.5000	426.3000	1459.5000	237.5000	788.5000	946.0000	388.8000	313.0000	1703.0000	
1396594800000.0000	428.8000	287.4000	490.0500	1136.0000	479.6000	1532.0000	3380.5000	311.0000	800.0000	2370.0000	219.8000	1829.0000	3922.0000	502.0000	461.9000	863.0000	3923.0000	793.5000	1475.0000	2359.5000	410.7000	1565.0000	204.8000	820.5000	1083.0000	381.3000	328.5000	1827.0000	
1411455600000.0000	440.6000	194.5000	466.0500	1144.5000	473.9000	1569.0000	3108.0000	263.8000	658.5000	2443.0000	198.6500	1882.0000	3483.0000	501.0000	420.8000	729.0000	4414.0000	814.0000	1509.0000	2463.0000	466.7000	1428.5000	174.6000	881.0000	1046.0000	387.6000	314.4000	1296.0000	
1408345200000.0000	427.9000	247.9500	474.0000	1180.0000	468.9000	1749.0000	3412.0000	312.4000	710.5000	2279.0000	200.0000	1948.0000	4134.0000	499.1000	431.2000	811.0000	4201.5000	874.0000	1493.0000	2514.0000	438.8000	1599.0000	175.0000	877.0000	1014.0000	372.1000	314.5000	1301.0000	
1418284800000.0000	424.7000	171.3000	398.8000	843.7000	491.4000	1445.0000	2748.0000	226.3000	372.8000	2789.0000	222.9500	1915.0000	2722.0000	454.5000	477.5000	713.5000	4688.0000	872.0000	1620.0000	2102.0000	454.9000	1173.0000	174.8000	900.5000	1067.0000	411.1000	274.4000	1668.0000	
1415174400000.0000	372.3000	175.7500	440.1500	1015.5000	473.2000	1489.0000	2988.0000	247.3000	489.5000	2506.0000	208.5000	1965.0000	3239.0000	481.9000	444.1000	698.0000	4620.0000	865.5000	1581.0000	2259.0000	454.8000	1329.5000	162.4000	925.0000	1066.0000	371.3000	300.2000	1570.0000	
1391500800000.0000	410.5000	314.0000	473.8000	1051.5000	507.0000	1574.0030	3240.0000	347.3000	793.5000	2479.0000	124.2920	1730.0000	3532.0000	497.1000	464.0000	860.5000	3851.0000	713.5000	1329.0000	2196.5000	415.8000	1436.5000	234.9000	782.5000	926.0000	384.6000	309.3000	1660.0000	
1399532400000.0000	343.8000	295.0000	501.3000	1275.0000	475.3000	1649.9960	3205.0000	331.2000	895.0000	2403.0000	226.9500	1863.0000	3826.0000	496.9010	449.4000	779.5000	4713.0000	819.0000	1532.0000	2568.0000	405.6000	1589.0000	198.9000	845.5000	1013.0000	387.6000	320.4000	1715.0000	
1402642800000.0000	412.0000	292.0000	507.5000	1266.5000	524.5000	1607.0000	3017.5000	322.8000	841.5000	2354.0000	195.0000	1974.0000	3700.0000	525.0000	442.1000	746.5000	4385.0000	893.0000	1569.0000	2483.0000	426.1000	1410.0000	192.3000	835.0000	1058.0000	394.3000	326.3000	1457.0000	
1414393200000.0000	391.2000	169.1000	430.2500	1043.0000	439.0000	1499.0000	2987.0000	240.4000	485.1000	2363.0000	197.7000	1992.0000	3222.0000	464.7000	407.9000	678.5000	4367.0000	840.0000	1543.0000	2278.5000	442.4000	1296.5000	151.7000	894.0000	987.0000	369.3000	293.4000	1441.0000	
1390204800000.0000	369.6000	329.6000	494.3000	1348.0000	541.0000	1729.9950	3336.0000	366.0000	901.0000	2581.0000	136.4620	1651.0000	3773.0000	512.5000	482.5000	845.0000	3920.0000	690.0000	1329.0000	2280.5000	444.1000	1393.0000	254.9000	793.0000	1001.0000	379.5000	321.7000	1673.0000	
1395126000000.0000	356.9000	300.2500	477.0000	1086.0000	465.3000	1530.0010	3190.0000	313.9000	781.0000	2433.0000	226.6000	1853.0000	3632.0000	489.5000	467.4000	828.5000	3978.5000	799.5000	1440.0000	2302.5000	407.8000	1467.5000	209.6000	828.5000	1080.0000	393.3000	334.1000	1625.0000	
1398236400000.0000	398.0000	297.3500	485.8500	1134.0000	473.9000	1538.9960	3249.0000	319.8000	862.0000	2293.0000	214.8500	1800.0000	3840.0000	505.0000	440.2000	796.5000	4042.5000	775.5000	1497.0000	2400.0000	395.4000	1547.0000	196.7000	823.0000	996.5000	372.0000	330.6000	1686.0000	
1419926400000.0000	395.4000	186.9000	409.3000	868.6000	510.0000	1493.0000	2993.5000	244.6000	415.4000	2912.0000	221.0500	1991.0000	2780.0000	454.9000	477.5000	755.0000	4542.5000	910.0000	1627.0000	2239.0000	469.8000	1203.5000	182.5000	910.0000	1052.0000	402.4000	278.5000	1664.0000	
1416816000000.0000	426.8000	193.4000	447.2000	1062.0000	485.5000	1605.0000	2976.5000	252.3000	503.0000	2664.0000	225.0500	2062.0000	3242.0000	444.2000	476.1000	725.5000	4711.0000	910.0000	1578.0000	2379.0000	465.2000	1354.0000	187.0000	940.5000	1085.0000	394.1000	285.8000	1546.0000	
1405580400000.0000	440.0000	284.7500	496.8000	1187.5000	546.5000	1707.0000	3315.0000	325.7000	775.0000	2120.0000	195.2500	1886.0000	4018.0000	520.5000	433.2000	812.0000	4314.5000	882.0000	1523.0000	2526.5000	418.5000	1539.0000	179.3000	858.0000	1036.0000	382.8000	307.4000	1341.0000	
1401174000000.0000	426.0000	302.8000	504.2000	1219.5000	476.5000	1739.9980	3236.0000	339.0000	846.5000	2417.0000	208.1500	1899.0000	3895.0000	528.5000	450.7000	795.0000	4252.0000	858.5000	1548.0000	2435.5000	416.0000	1557.0000	200.0000	889.5000	1085.0000	392.0000	329.0000	1588.0000	
1412924400000.0000	337.6000	185.2500	428.1500	1025.0000	428.3000	1454.0000	2965.0000	228.8000	526.0000	2207.0000	193.9000	1887.0000	3227.0000	468.0000	387.1000	661.5000	4300.0000	791.5000	1494.0000	2258.0000	444.7000	1325.5000	154.4000	870.5000	956.5000	369.5000	293.4000	1348.0000	
1388736000000.0000	365.5000	330.5000	487.9000	1297.0000	537.0000	1705.0000	3370.0000	374.0000	855.5000	2480.0000	134.0450	1710.0000	3715.0000	517.0000	444.0000	821.0000	3585.5000	675.0000	1351.0000	2270.5000	432.2000	1297.0000	258.2000	790.5000	1026.0000	381.8000	344.9000	1565.0000	
1411628400000.0000	417.5000	192.5000	451.8000	1138.5000	457.5000	1559.0000	3105.0000	258.0000	654.5000	2475.0000	204.7500	1867.0000	3492.0000	495.3000	422.7000	727.0000	4374.0000	809.0000	1526.0000	2427.5000	462.8000	1407.0000	174.1000	877.5000	1023.0000	383.2000	306.6000	1350.0000	
1408518000000.0000	418.0000	246.9000	481.0000	1184.5000	469.6000	1742.0000	3458.0000	306.9000	715.0000	2275.0000	201.1500	1959.0000	3958.0000	490.2000	434.7000	819.0000	4285.0000	890.0000	1517.0000	2512.0000	439.3000	1594.0000	174.8000	887.0000	1004.0000	375.6000	316.7000	1339.0000	
1407222000000.0000	447.9000	251.1000	482.3000	1203.5000	479.7000	1740.0000	3351.0000	307.3000	725.5000	2090.0000	195.7500	1877.0000	4027.0000	507.0000	424.6000	811.5000	4345.5000	855.5000	1447.0000	2567.0000	426.6000	1574.0000	168.2000	850.0000	1030.0000	378.4000	308.2000	1255.0000	
1404111600000.0000	397.3000	284.2000	514.9000	1235.0000	506.0000	1650.0000	3108.5000	315.5000	853.5000	2208.0000	195.0000	1932.0000	3779.0000	535.0000	425.2000	763.0000	4340.5000	882.0000	1567.0000	2542.5000	432.9000	1430.0000	183.4000	840.0000	1062.0000	384.9000	312.6000	1365.0000	
1414566000000.0000	410.2000	173.3500	445.3000	1044.5000	442.3000	1516.0000	2986.5000	250.6000	494.0000	2423.0000	205.3000	1994.0000	3260.0000	474.9000	404.0000	704.0000	4444.0000	847.0000	1561.0000	2313.5000	446.1000	1352.5000	156.5000	903.0000	1013.0000	375.5000	299.0000	1456.0000	
1390377600000.0000	433.0000	330.0000	493.6000	1312.5000	537.0000	1724.9980	3246.0000	365.1000	898.0000	2568.0000	135.0400	1676.0000	3668.0000	503.5010	480.9000	819.5000	3934.0000	703.0000	1317.0000	2287.0000	434.0000	1366.5000	248.4000	798.0000	969.0000	384.1000	322.5000	1743.0000	
1395298800000.0000	422.9000	292.5000	468.2500	1065.0000	469.5000	1511.0030	3157.0000	306.9000	780.0000	2450.0000	226.8000	1852.0000	3586.0000	489.8000	471.2000	794.0000	3942.0000	790.0000	1486.0000	2288.0000	417.1000	1411.5000	208.3000	818.0000	1051.0000	391.5000	331.1000	1608.0000	
1398409200000.0000	373.1000	299.4000	493.5000	1145.0000	475.6000	1566.9980	3278.5000	322.1000	839.5000	2313.0000	217.3500	1794.0000	3848.0000	502.5010	437.7000	790.0000	4080.0000	777.5000	1494.0000	2401.5000	401.9000	1533.0000	196.4000	823.5000	978.5000	372.7000	332.7000	1661.0000	
1413270000000.0000	437.6000	179.8000	426.6500	1025.0000	434.9000	1477.0000	3163.5000	227.7000	518.5000	2213.0000	193.9000	1919.0000	3373.0000	459.9000	391.3000	679.5000	4406.5000	825.5000	1504.0000	2256.5000	448.6000	1423.0000	156.5000	879.0000	976.5000	369.5000	293.8000	1362.0000	
1410159600000.0000	355.8000	232.9000	468.7000	1208.0000	471.0000	1679.0000	3216.0000	291.6000	723.0000	2388.0000	205.4500	1976.0000	3782.0000	497.1000	428.1000	791.0000	4572.0000	866.0000	1477.0000	2540.5000	450.7000	1543.5000	170.0000	914.5000	1063.0000	387.3000	324.1000	1377.0000	
1416988800000.0000	393.6000	187.2000	437.9000	1049.5000	491.8000	1591.0000	3002.0000	239.0000	501.0000	2639.0000	225.6500	2049.0000	3211.0000	454.0000	480.5000	761.0000	4660.0000	908.5000	1609.0000	2366.5000	473.8000	1347.5000	180.9000	937.0000	1070.0000	404.4000	286.2000	1545.0000	
1415692800000.0000	441.6000	194.9500	433.7500	1035.5000	482.6000	1558.0000	2986.0000	269.1000	482.2000	2556.0000	219.0500	1995.0000	3310.0000	485.3000	476.2000	711.5000	4657.5000	883.0000	1580.0000	2317.5000	462.5000	1342.0000	174.0000	940.0000	1076.0000	368.9000	302.7000	1587.0000	
1393315200000.0000	385.6000	335.2000	508.0000	1097.5000	508.0000	1643.0000	3439.0000	350.1000	778.0000	2502.0000	246.9500	1832.0000	3857.0000	505.5010	511.0000	914.5000	4095.0000	788.5000	1434.0000	2357.5000	410.9000	1500.5000	239.6000	836.5000	1051.0000	415.1000	320.1000	1771.0000	
1401346800000.0000	398.6000	305.0000	505.6000	1224.5000	483.2000	1671.0000	3188.5000	340.6000	846.0000	2399.0000	209.5000	1941.0000	3881.0000	533.5000	442.8000	804.5000	4288.0000	860.5000	1553.0000	2450.5000	422.3000	1545.0000	202.2000	887.0000	1083.0000	397.0000	336.3000	1548.0000	
1404457200000.0000	412.4000	290.8500	519.2000	1273.0000	504.0000	1700.0000	3287.0000	321.6000	844.0000	2228.0000	198.3500	1973.0000	4022.0000	547.5000	436.3000	827.0000	4417.5000	893.0000	1589.0000	2554.0000	429.4000	1521.0000	183.9000	850.5000	1059.0000	388.0000	314.7000	1361.0000	
1392019200000.0000	335.0000	323.7000	482.0500	1060.5000	524.0000	1568.9970	3382.0000	356.2000	840.5000	2537.0000	126.2540	1767.0000	3630.0000	506.0000	470.3000	897.5000	3915.0000	738.5000	1351.0000	2237.0000	430.8000	1501.0000	240.3000	800.5000	967.0000	392.0000	308.9000	1709.0000	
1396940400000.0000	360.2000	287.8500	477.2000	1128.5000	466.6000	1511.0030	3426.5000	308.5000	819.5000	2336.0000	215.0000	1795.0000	3880.0000	494.3010	453.3000	870.5000	3810.5000	770.0000	1480.0000	2348.5000	401.2000	1577.0000	203.0000	816.5000	1007.0000	361.9000	336.0000	1750.0000	
1408690800000.0000	444.7000	248.0000	485.1000	1188.0000	466.7000	1734.0000	3392.5000	306.5000	705.0000	2291.0000	205.8500	1933.0000	3888.0000	489.1000	436.4000	808.0000	4418.0000	896.0000	1497.0000	2499.0000	439.1000	1556.5000	177.7000	885.0000	1007.0000	379.9000	316.6000	1319.0000	
1418630400000.0000	372.5000	164.8000	373.2500	795.1000	472.9000	1405.0000	2616.5000	229.3000	358.8000	2717.0000	213.2000	1913.0000	2552.0000	437.8000	459.8000	686.0000	4450.5000	896.0000	1587.0000	1989.0000	435.0000	1098.5000	168.3000	860.5000	1006.0000	398.0000	262.1000	1594.0000	
1407394800000.0000	366.4000	243.8000	469.1000	1182.0000	478.1000	1708.0000	3373.0000	298.9000	727.5000	2177.0000	195.9500	1867.0000	3986.0000	501.0000	418.8000	806.5000	4189.0000	843.0000	1461.0000	2529.5000	420.9000	1528.5000	167.3000	847.5000	1010.0000	379.1000	309.3000	1239.0000	
1404284400000.0000	412.4000	284.9500	519.8000	1272.5000	502.5000	1656.0000	3239.5000	314.3000	849.5000	2202.0000	194.5500	1958.0000	3918.0000	538.5000	432.0000	781.5000	4418.5000	891.5000	1595.0000	2559.5000	424.7000	1485.0000	179.6000	857.0000	1065.0000	390.8000	315.5000	1325.0000	
1399878000000.0000	445.0000	293.9500	501.3000	1265.0000	479.1000	1660.9980	3340.0000	336.0000	897.5000	2429.0000	224.4500	1885.0000	3896.0000	502.5010	458.5000	796.0000	4610.0000	839.5000	1508.0000	2570.5000	407.8000	1641.5000	197.2000	851.5000	1040.0000	374.3000	318.0000	1730.0000	
1402988400000.0000	413.7000	290.0500	506.1000	1260.0000	525.0000	1618.0000	3049.0000	321.9000	872.0000	2292.0000	195.2500	1969.0000	3705.0000	526.0000	435.3000	755.5000	4366.0000	886.0000	1561.0000	2489.0000	417.5000	1422.0000	192.6000	839.0000	1057.0000	382.7000	323.1000	1446.0000	
1414738800000.0000	438.0000	173.6000	449.0000	1040.0000	451.1000	1522.0000	2971.5000	245.5000	485.8000	2488.0000	207.3000	1996.0000	3221.0000	476.0000	406.7000	702.5000	4543.5000	854.5000	1599.0000	2312.5000	458.7000	1316.5000	154.8000	926.0000	1053.0000	367.5000	302.5000	1500.0000	
1390550400000.0000	432.7000	326.6500	486.6500	1255.0000	526.0000	1625.0010	3143.0000	362.1000	860.0000	2486.0000	132.2540	1678.0000	3583.0000	500.0000	479.3000	807.0000	3891.0000	700.5000	1315.0000	2272.0000	430.0000	1340.0000	245.1000	790.0000	936.0000	380.2000	321.8000	1625.0000	
1413442800000.0000	407.7000	172.0000	420.0000	1030.0000	436.5000	1475.0000	3083.0000	233.0000	483.9000	2194.0000	184.5000	1872.0000	3317.0000	454.2000	405.5000	679.0000	4225.0000	805.5000	1492.0000	2160.0000	439.9000	1366.5000	156.5000	864.5000	956.0000	361.5000	288.4000	1403.0000	
1410332400000.0000	388.2000	231.9000	471.6000	1191.5000	485.3000	1659.0000	3215.0000	289.1000	720.0000	2376.0000	205.0500	1965.0000	3724.0000	499.7000	431.0000	779.0000	4597.0000	858.5000	1445.0000	2524.0000	455.0000	1514.5000	176.6000	902.5000	1058.0000	390.1000	324.7000	1381.0000	
1417161600000.0000	430.6000	186.4500	420.2000	900.2000	503.0000	1533.0000	2992.5000	233.4000	426.0000	2820.0000	233.9500	2043.0000	3034.0000	452.4000	488.5000	737.0000	4780.0000	905.5000	1640.0000	2223.0000	481.1000	1321.5000	178.5000	930.0000	1095.0000	410.2000	284.6000	1653.0000	
1409036400000.0000	432.6000	252.1000	485.7500	1200.5000	470.0000	1730.0000	3357.5000	312.3000	712.5000	2300.0000	205.8500	1948.0000	3887.0000	499.3000	442.4000	798.5000	4467.5000	908.0000	1509.0000	2532.0000	441.0000	1577.0000	181.8000	892.0000	1028.0000	382.3000	318.5000	1354.0000	
1405926000000.0000	385.6000	288.6500	492.0500	1171.5000	530.5000	1694.0000	3289.5000	318.3000	769.5000	2098.0000	194.4000	1943.0000	4026.0000	523.0000	439.1000	815.5000	4390.0000	890.5000	1529.0000	2518.0000	420.0000	1545.5000	173.7000	866.5000	1034.0000	382.4000	312.8000	1345.0000	
1415865600000.0000	437.8000	191.1500	429.9500	1028.5000	479.8000	1542.0000	3044.5000	265.1000	464.0000	2606.0000	225.7000	1989.0000	3326.0000	451.1000	472.5000	717.5000	4732.0000	876.5000	1559.0000	2273.0000	460.2000	1361.0000	176.8000	941.5000	1068.0000	368.9000	300.6000	1540.0000	
1393488000000.0000	429.1000	331.2500	503.3000	1088.5000	502.5000	1629.9980	3459.0000	347.7000	764.5000	2508.0000	246.8500	1854.0000	3852.0000	495.2000	502.5000	921.5000	4103.0000	780.0000	1425.0000	2336.5000	411.1000	1511.5000	237.0000	834.5000	1035.0000	411.3000	318.1000	1721.0000	
1389081600000.0000	428.2000	331.7500	494.0000	1318.5000	532.0000	1739.9980	3215.0000	368.9000	843.0000	2503.0000	135.2960	1667.0000	3657.0000	505.5010	441.1000	780.5000	3562.5000	666.0000	1358.0000	2269.0000	426.4000	1276.5000	253.6000	783.0000	1013.0000	384.0000	337.4000	1605.0000	
